Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
459,Schedule seasonal merchandising and promotion windows,2,0.7137528736344944,0
459,Reduce exit friction in product and checkout journeys,3,0.36860340082818405,0
459,Improve first-screen relevance and loading quality,4,0.3576118428321773,0
459,Personalize journeys by visitor recency type,5,0.31617589980729094,0
459,Streamline account and administrative navigation,6,0.2697525329806892,0
459,Personalize product discovery depth and recommendations,7,0.15851798854758117,0
459,Trigger product-page assistance for long comparison sessions,8,0.0,0
460,Prioritize high-value landing-page optimization,1,0.9991930783108328,1
460,Schedule seasonal merchandising and promotion windows,2,0.8569242165097662,0
460,Personalize journeys by visitor recency type,3,0.5064676969517312,0
460,Reduce exit friction in product and checkout journeys,4,0.42711052600292065,0
460,Improve first-screen relevance and loading quality,5,0.25483944785655344,0
460,Personalize product discovery depth and recommendations,6,0.19991678857020156,0
460,Streamline account and administrative navigation,7,0.027892840770507788,0
460,Trigger product-page assistance for long comparison sessions,8,0.0,0
461,Prioritize high-value landing-page optimization,1,1.0,1
461,Schedule seasonal merchandising and promotion windows,2,0.7180422786108936,0
461,Personalize journeys by visitor recency type,3,0.4824134579886324,0
461,Personalize product discovery depth and recommendations,4,0.27645427347175455,0
461,Reduce exit friction in product and checkout journeys,5,0.2550332764675723,0
461,Trigger product-page assistance for long comparison sessions,6,0.19685164474714653,0
461,Improve first-screen relevance and loading quality,7,0.10116644597817193,0
461,Streamline account and administrative navigation,8,0.0,0
462,Prioritize high-value landing-page optimization,1,1.0,1
462,Schedule seasonal merchandising and promotion windows,2,0.8324569192079636,0
462,Personalize journeys by visitor recency type,3,0.7830952574906025,0
462,Improve first-screen relevance and loading quality,4,0.3456266093119386,0
462,Reduce exit friction in product and checkout journeys,5,0.32911966101335527,0
462,Personalize product discovery depth and recommendations,6,0.3202255188821262,0
462,Streamline account and administrative navigation,7,0.11122451862909422,0
462,Trigger product-page assistance for long comparison sessions,8,0.027240399128673095,0
463,Prioritize high-value landing-page optimization,1,1.0,1
463,Schedule seasonal merchandising and promotion windows,2,0.7210121350947668,0
463,Personalize journeys by visitor recency type,3,0.22872432995917788,0
463,Reduce exit friction in product and checkout journeys,4,0.2282294774646417,0
463,Improve first-screen relevance and loading quality,5,0.11198934964501377,0
463,Personalize product discovery depth and recommendations,6,0.06238329946378792,0
463,Streamline account and administrative navigation,7,0.050229522862004626,0
463,Trigger product-page assistance for long comparison sessions,8,0.0,0
464,Prioritize high-value landing-page optimization,1,0.9999033920831559,1
464,Schedule seasonal merchandising and promotion windows,2,0.8030083922479215,0
464,Personalize journeys by visitor recency type,3,0.46604943821672123,0
464,Reduce exit friction in product and checkout journeys,4,0.22605784055412373,0
464,Personalize product discovery depth and recommendations,5,0.18786481624354204,0
464,Improve first-screen relevance and loading quality,6,0.11665934135151872,0
464,Trigger product-page assistance for long comparison sessions,7,0.09422337828677929,0
464,Streamline account and administrative navigation,8,0.0,0
465,Prioritize high-value landing-page optimization,1,1.0,1
465,Schedule seasonal merchandising and promotion windows,2,0.6809307209501129,0
465,Personalize journeys by visitor recency type,3,0.3523747881854691,0
465,Reduce exit friction in product and checkout journeys,4,0.28664975124643977,0
465,Personalize product discovery depth and recommendations,5,0.17050153591054173,0
465,Improve first-screen relevance and loading quality,6,0.14765494686225167,0
465,Trigger product-page assistance for long comparison sessions,7,0.03894966171352952,0
465,Streamline account and administrative navigation,8,0.0254298771100655,0
466,Prioritize high-value landing-page optimization,1,1.0,1
466,Schedule seasonal merchandising and promotion windows,2,0.7391913601904472,0
466,Reduce exit friction in product and checkout journeys,3,0.27154854705069725,0
466,Personalize journeys by visitor recency type,4,0.26338482625861387,0
466,Improve first-screen relevance and loading quality,5,0.20787301552964266,0
466,Streamline account and administrative navigation,6,0.14436018143680043,0
466,Personalize product discovery depth and recommendations,7,0.08768050221013475,0
466,Trigger product-page assistance for long comparison sessions,8,0.0,0
467,Prioritize high-value landing-page optimization,1,1.0,1
467,Schedule seasonal merchandising and promotion windows,2,0.7579709740077605,0
467,Reduce exit friction in product and checkout journeys,3,0.34501491520431893,0
467,Personalize journeys by visitor recency type,4,0.3437062552942743,0
467,Improve first-screen relevance and loading quality,5,0.21532918220883623,0
467,Personalize product discovery depth and recommendations,6,0.1372189995050543,0
467,Streamline account and administrative navigation,7,0.08196275042950464,0
467,Trigger product-page assistance for long comparison sessions,8,0.0,0
468,Prioritize high-value landing-page optimization,1,1.0,1
468,Schedule seasonal merchandising and promotion windows,2,0.7000158050204721,0
468,Reduce exit friction in product and checkout journeys,3,0.28198445935164573,0
468,Personalize journeys by visitor recency type,4,0.2201357114415965,0
468,Improve first-screen relevance and loading quality,5,0.14012812883086237,0
468,Personalize product discovery depth and recommendations,6,0.08243745163787077,0
468,Streamline account and administrative navigation,7,0.06237926048143217,0
468,Trigger product-page assistance for long comparison sessions,8,0.0,0
469,Prioritize high-value landing-page optimization,1,1.0,1
469,Schedule seasonal merchandising and promotion windows,2,0.5953746922029257,0
469,Personalize journeys by visitor recency type,3,0.2458243629889041,0
469,Reduce exit friction in product and checkout journeys,4,0.2207677318562468,0
469,Personalize product discovery depth and recommendations,5,0.15857949806440527,0
469,Trigger product-page assistance for long comparison sessions,6,0.1042393707811168,0
469,Improve first-screen relevance and loading quality,7,0.05049831307771279,0
469,Streamline account and administrative navigation,8,0.0,0
470,Prioritize high-value landing-page optimization,1,0.9729846966312784,1
470,Schedule seasonal merchandising and promotion windows,2,0.8633267056922315,0
470,Personalize journeys by visitor recency type,3,0.5232404171259118,0
470,Reduce exit friction in product and checkout journeys,4,0.33879141931863427,0
470,Improve first-screen relevance and loading quality,5,0.2079902052952829,0
470,Personalize product discovery depth and recommendations,6,0.1894477268560757,0
470,Trigger product-page assistance for long comparison sessions,7,0.027789422755467436,0
470,Streamline account and administrative navigation,8,0.009734132984362003,0
471,Prioritize high-value landing-page optimization,1,1.0,1
471,Schedule seasonal merchandising and promotion windows,2,0.6893712814035244,0
471,Personalize journeys by visitor recency type,3,0.5309622953588652,0
471,Personalize product discovery depth and recommendations,4,0.34984298957329685,0
471,Reduce exit friction in product and checkout journeys,5,0.3490990572781196,0
471,Trigger product-page assistance for long comparison sessions,6,0.23444347818401542,0
471,Improve first-screen relevance and loading quality,7,0.14690534146991663,0
471,Streamline account and administrative navigation,8,0.0,0
472,Prioritize high-value landing-page optimization,1,1.0,1
472,Schedule seasonal merchandising and promotion windows,2,0.7315304515748179,0
472,Personalize journeys by visitor recency type,3,0.30392016453499143,0
472,Reduce exit friction in product and checkout journeys,4,0.3030424911890971,0
472,Improve first-screen relevance and loading quality,5,0.14996636323864107,0
472,Personalize product discovery depth and recommendations,6,0.11665845545061848,0
472,Streamline account and administrative navigation,7,0.028520122260535113,0
472,Trigger product-page assistance for long comparison sessions,8,0.004411301825032709,0
473,Prioritize high-value landing-page optimization,1,1.0,1
473,Schedule seasonal merchandising and promotion windows,2,0.6415168537843116,0
473,Personalize journeys by visitor recency type,3,0.4007461017761629,0
473,Personalize product discovery depth and recommendations,4,0.28371125236388145,0
473,Reduce exit friction in product and checkout journeys,5,0.2705239662957347,0
473,Trigger product-page assistance for long comparison sessions,6,0.23542919417359207,0
473,Improve first-screen relevance and loading quality,7,0.0731327160522719,0
473,Streamline account and administrative navigation,8,0.0,0
474,Prioritize high-value landing-page optimization,1,1.0,1
474,Schedule seasonal merchandising and promotion windows,2,0.7034810912371912,0
474,Personalize journeys by visitor recency type,3,0.6520026892962146,0
474,Personalize product discovery depth and recommendations,4,0.34686249579853623,0
474,Reduce exit friction in product and checkout journeys,5,0.3113962568971279,0
474,Improve first-screen relevance and loading quality,6,0.22893761843738247,0
474,Trigger product-page assistance for long comparison sessions,7,0.12509329029121322,0
474,Streamline account and administrative navigation,8,0.04639686610658906,0
475,Prioritize high-value landing-page optimization,1,1.0,1
475,Schedule seasonal merchandising and promotion windows,2,0.7344907821024069,0
475,Reduce exit friction in product and checkout journeys,3,0.24641529963475914,0
475,Personalize journeys by visitor recency type,4,0.24188866255925937,0
475,Improve first-screen relevance and loading quality,5,0.16264630193499982,0
475,Streamline account and administrative navigation,6,0.10609877650304693,0
475,Personalize product discovery depth and recommendations,7,0.06964260706982867,0
475,Trigger product-page assistance for long comparison sessions,8,0.0,0
476,Prioritize high-value landing-page optimization,1,0.9921146764048853,1
476,Schedule seasonal merchandising and promotion windows,2,0.8303257665913697,0
476,Personalize journeys by visitor recency type,3,0.3730086988539199,0
476,Reduce exit friction in product and checkout journeys,4,0.2673279493978851,0
476,Improve first-screen relevance and loading quality,5,0.25787421995333837,0
476,Streamline account and administrative navigation,6,0.17463513300360478,0
476,Personalize product discovery depth and recommendations,7,0.10150086246436307,0
476,Trigger product-page assistance for long comparison sessions,8,0.0,0
477,Prioritize high-value landing-page optimization,1,1.0,1
477,Schedule seasonal merchandising and promotion windows,2,0.7833202511925395,0
477,Personalize journeys by visitor recency type,3,0.49152178860561485,0
477,Personalize product discovery depth and recommendations,4,0.2250790332375021,0
477,Reduce exit friction in product and checkout journeys,5,0.2097846741117426,0
477,Trigger product-page assistance for long comparison sessions,6,0.14441914541095086,0
477,Improve first-screen relevance and loading quality,7,0.10360806543028132,0
477,Streamline account and administrative navigation,8,0.0,0
478,Prioritize high-value landing-page optimization,1,1.0,1
478,Schedule seasonal merchandising and promotion windows,2,0.6841620864170954,0
478,Reduce exit friction in product and checkout journeys,3,0.3191801695562398,0
478,Improve first-screen relevance and loading quality,4,0.27870611483929714,0
478,Personalize journeys by visitor recency type,5,0.25338259563216575,0
478,Streamline account and administrative navigation,6,0.21201681650943435,0
478,Personalize product discovery depth and recommendations,7,0.1219741768735506,0
478,Trigger product-page assistance for long comparison sessions,8,0.0,0
479,Prioritize high-value landing-page optimization,1,1.0,1
479,Schedule seasonal merchandising and promotion windows,2,0.7447034952079923,0
479,Reduce exit friction in product and checkout journeys,3,0.2532320365708208,0
479,Personalize journeys by visitor recency type,4,0.23541632036190385,0
479,Improve first-screen relevance and loading quality,5,0.16123202151777494,0
479,Streamline account and administrative navigation,6,0.10617034898134196,0
479,Personalize product discovery depth and recommendations,7,0.0641066673979458,0
479,Trigger product-page assistance for long comparison sessions,8,0.0,0
480,Prioritize high-value landing-page optimization,1,1.0,1
480,Schedule seasonal merchandising and promotion windows,2,0.6926758786016883,0
480,Personalize journeys by visitor recency type,3,0.2568361225666412,0
480,Reduce exit friction in product and checkout journeys,4,0.19533934143789025,0
480,Personalize product discovery depth and recommendations,5,0.08565453323665567,0
480,Improve first-screen relevance and loading quality,6,0.08227202733943388,0
480,Streamline account and administrative navigation,7,0.01966122341266768,0
480,Trigger product-page assistance for long comparison sessions,8,0.017840030569127304,0
481,Prioritize high-value landing-page optimization,1,1.0,1
481,Schedule seasonal merchandising and promotion windows,2,0.7025827416929089,0
481,Reduce exit friction in product and checkout journeys,3,0.38673628327793796,0
481,Improve first-screen relevance and loading quality,4,0.3857912929428706,0
481,Personalize journeys by visitor recency type,5,0.30645148158373203,0
481,Streamline account and administrative navigation,6,0.3062411330830219,0
481,Personalize product discovery depth and recommendations,7,0.1649305897335647,0
481,Trigger product-page assistance for long comparison sessions,8,0.0,0
482,Prioritize high-value landing-page optimization,1,1.0,1
482,Schedule seasonal merchandising and promotion windows,2,0.6826688122390462,0
482,Reduce exit friction in product and checkout journeys,3,0.2707864081726297,0
482,Improve first-screen relevance and loading quality,4,0.19254599759411525,0
482,Personalize journeys by visitor recency type,5,0.18559675205442536,0
482,Streamline account and administrative navigation,6,0.1522705287135177,0
482,Personalize product discovery depth and recommendations,7,0.073877135566774,0
482,Trigger product-page assistance for long comparison sessions,8,0.0,0
483,Prioritize high-value landing-page optimization,1,1.0,1
483,Schedule seasonal merchandising and promotion windows,2,0.6569179225444465,0
483,Personalize journeys by visitor recency type,3,0.27568942038038813,0
483,Reduce exit friction in product and checkout journeys,4,0.2602088560847584,0
483,Personalize product discovery depth and recommendations,5,0.1371291823279912,0
483,Improve first-screen relevance and loading quality,6,0.09319042634466308,0
483,Trigger product-page assistance for long comparison sessions,7,0.045839523776436936,0
483,Streamline account and administrative navigation,8,0.0,0
484,Prioritize high-value landing-page optimization,1,1.0,1
484,Schedule seasonal merchandising and promotion windows,2,0.7075194090278649,0
484,Personalize journeys by visitor recency type,3,0.3691974434109895,0
484,Reduce exit friction in product and checkout journeys,4,0.2539891283296057,0
484,Personalize product discovery depth and recommendations,5,0.18660263633455587,0
484,Trigger product-page assistance for long comparison sessions,6,0.10255317486628729,0
484,Improve first-screen relevance and loading quality,7,0.09871421726505425,0
484,Streamline account and administrative navigation,8,0.0,0
485,Prioritize high-value landing-page optimization,1,0.9443271444235629,1
485,Schedule seasonal merchandising and promotion windows,2,0.929142303583133,0
485,Personalize journeys by visitor recency type,3,0.5261264977321239,0
485,Reduce exit friction in product and checkout journeys,4,0.35175815755954226,0
485,Improve first-screen relevance and loading quality,5,0.3252361959227839,0
485,Streamline account and administrative navigation,6,0.17107839535194505,0
485,Personalize product discovery depth and recommendations,7,0.16044744688347676,0
485,Trigger product-page assistance for long comparison sessions,8,0.0,0
486,Prioritize high-value landing-page optimization,1,1.0,1
486,Schedule seasonal merchandising and promotion windows,2,0.7291919464175595,0
486,Reduce exit friction in product and checkout journeys,3,0.2997370829150141,0
486,Personalize journeys by visitor recency type,4,0.2574520244997284,0
486,Improve first-screen relevance and loading quality,5,0.15567231990257172,0
486,Personalize product discovery depth and recommendations,6,0.09473821787681495,0
486,Streamline account and administrative navigation,7,0.059922098790003375,0
486,Trigger product-page assistance for long comparison sessions,8,0.0,0
487,Prioritize high-value landing-page optimization,1,1.0,1
487,Schedule seasonal merchandising and promotion windows,2,0.7099173585800443,0
487,Personalize journeys by visitor recency type,3,0.6327302976179316,0
487,Personalize product discovery depth and recommendations,4,0.4122759898029052,0
487,Reduce exit friction in product and checkout journeys,5,0.34889402699184974,0
487,Trigger product-page assistance for long comparison sessions,6,0.2881204424058554,0
487,Improve first-screen relevance and loading quality,7,0.15433810196124736,0
487,Streamline account and administrative navigation,8,0.0,0
488,Prioritize high-value landing-page optimization,1,1.0,1
488,Schedule seasonal merchandising and promotion windows,2,0.7182556251965185,0
488,Personalize journeys by visitor recency type,3,0.5096847472922347,0
488,Reduce exit friction in product and checkout journeys,4,0.3197302450716443,0
488,Personalize product discovery depth and recommendations,5,0.31191878812885976,0
488,Trigger product-page assistance for long comparison sessions,6,0.20990811331504458,0
488,Improve first-screen relevance and loading quality,7,0.13535858711697812,0
488,Streamline account and administrative navigation,8,0.0,0
489,Prioritize high-value landing-page optimization,1,1.0,1
489,Schedule seasonal merchandising and promotion windows,2,0.7307893313340962,0
489,Reduce exit friction in product and checkout journeys,3,0.25445568141263664,0
489,Personalize journeys by visitor recency type,4,0.22702082035008012,0
489,Improve first-screen relevance and loading quality,5,0.17529899297913806,0
489,Streamline account and administrative navigation,6,0.12569490634308791,0
489,Personalize product discovery depth and recommendations,7,0.06698247832451988,0
489,Trigger product-page assistance for long comparison sessions,8,0.0,0
490,Prioritize high-value landing-page optimization,1,1.0,1
490,Schedule seasonal merchandising and promotion windows,2,0.6250161028858029,0
490,Reduce exit friction in product and checkout journeys,3,0.22592151704915153,0
490,Personalize journeys by visitor recency type,4,0.14243695447419155,0
490,Improve first-screen relevance and loading quality,5,0.10014457411816315,0
490,Streamline account and administrative navigation,6,0.06283826743501239,0
490,Personalize product discovery depth and recommendations,7,0.058523857325999885,0
490,Trigger product-page assistance for long comparison sessions,8,0.0,0
491,Prioritize high-value landing-page optimization,1,1.0,1
491,Schedule seasonal merchandising and promotion windows,2,0.635004377463752,0
491,Reduce exit friction in product and checkout journeys,3,0.26987524523085665,0
491,Improve first-screen relevance and loading quality,4,0.1786537335796415,0
491,Personalize journeys by visitor recency type,5,0.15677998834512122,0
491,Streamline account and administrative navigation,6,0.1400452475875999,0
491,Personalize product discovery depth and recommendations,7,0.0770649353859195,0
491,Trigger product-page assistance for long comparison sessions,8,0.0,0
492,Prioritize high-value landing-page optimization,1,1.0,1
492,Personalize journeys by visitor recency type,2,0.8296855183512354,0
492,Personalize product discovery depth and recommendations,3,0.6627614951352284,0
492,Schedule seasonal merchandising and promotion windows,4,0.5957706246808527,0
492,Trigger product-page assistance for long comparison sessions,5,0.5596226276123429,0
492,Reduce exit friction in product and checkout journeys,6,0.39145990356341676,0
492,Improve first-screen relevance and loading quality,7,0.13536609662815915,0
492,Streamline account and administrative navigation,8,0.0,0
493,Schedule seasonal merchandising and promotion windows,1,1.0,1
493,Prioritize high-value landing-page optimization,2,0.8166049501758071,0
493,Personalize journeys by visitor recency type,3,0.6934945668525168,0
493,Reduce exit friction in product and checkout journeys,4,0.44093314673967265,0
493,Improve first-screen relevance and loading quality,5,0.4132818882095765,0
493,Personalize product discovery depth and recommendations,6,0.22640391993907735,0
493,Streamline account and administrative navigation,7,0.188013885317873,0
493,Trigger product-page assistance for long comparison sessions,8,0.0,0
494,Prioritize high-value landing-page optimization,1,1.0,1
494,Schedule seasonal merchandising and promotion windows,2,0.715624289380315,0
494,Personalize journeys by visitor recency type,3,0.2680098202084387,0
494,Reduce exit friction in product and checkout journeys,4,0.2143383412864659,0
494,Improve first-screen relevance and loading quality,5,0.12087990230337864,0
494,Personalize product discovery depth and recommendations,6,0.0844679606648554,0
494,Streamline account and administrative navigation,7,0.0531024590670022,0
494,Trigger product-page assistance for long comparison sessions,8,0.007685992200409812,0
495,Prioritize high-value landing-page optimization,1,1.0,1
495,Schedule seasonal merchandising and promotion windows,2,0.6539105799078353,0
495,Reduce exit friction in product and checkout journeys,3,0.21899486808237587,0
495,Personalize journeys by visitor recency type,4,0.11321678215708876,0
495,Improve first-screen relevance and loading quality,5,0.06620416040811486,0
495,Streamline account and administrative navigation,6,0.04050387437761761,0
495,Personalize product discovery depth and recommendations,7,0.028558135270636397,0
495,Trigger product-page assistance for long comparison sessions,8,0.0,0
496,Prioritize high-value landing-page optimization,1,1.0,1
496,Schedule seasonal merchandising and promotion windows,2,0.6853176367067654,0
496,Personalize journeys by visitor recency type,3,0.41263513451511646,0
496,Reduce exit friction in product and checkout journeys,4,0.3303716537376942,0
496,Personalize product discovery depth and recommendations,5,0.21076336850667973,0
496,Improve first-screen relevance and loading quality,6,0.18812996863939016,0
496,Trigger product-page assistance for long comparison sessions,7,0.04296908480950538,0
496,Streamline account and administrative navigation,8,0.03430455608898432,0
497,Prioritize high-value landing-page optimization,1,1.0,1
497,Schedule seasonal merchandising and promotion windows,2,0.6239642390303191,0
497,Reduce exit friction in product and checkout journeys,3,0.24896024779077222,0
497,Improve first-screen relevance and loading quality,4,0.12830345184741299,0
497,Streamline account and administrative navigation,5,0.10990655741768794,0
497,Personalize journeys by visitor recency type,6,0.09915867625470354,0
497,Personalize product discovery depth and recommendations,7,0.0456981244465709,0
497,Trigger product-page assistance for long comparison sessions,8,0.0,0
498,Prioritize high-value landing-page optimization,1,1.0,1
498,Personalize journeys by visitor recency type,2,0.732657580001998,0
498,Schedule seasonal merchandising and promotion windows,3,0.7090764898935644,0
498,Personalize product discovery depth and recommendations,4,0.49297271219798083,0
498,Trigger product-page assistance for long comparison sessions,5,0.363092343251014,0
498,Reduce exit friction in product and checkout journeys,6,0.3611127931789813,0
498,Improve first-screen relevance and loading quality,7,0.15820842572737334,0
498,Streamline account and administrative navigation,8,0.0,0
499,Prioritize high-value landing-page optimization,1,0.9970796260070117,1
499,Schedule seasonal merchandising and promotion windows,2,0.8460871068195698,0
499,Personalize journeys by visitor recency type,3,0.47953048958742633,0
499,Reduce exit friction in product and checkout journeys,4,0.30511541917558677,0
499,Improve first-screen relevance and loading quality,5,0.2504069854890186,0
499,Personalize product discovery depth and recommendations,6,0.16494951857824658,0
499,Streamline account and administrative navigation,7,0.09561434569318783,0
499,Trigger product-page assistance for long comparison sessions,8,0.0036140953112946857,0
500,Prioritize high-value landing-page optimization,1,1.0,1
500,Schedule seasonal merchandising and promotion windows,2,0.7518490949888134,0
500,Personalize journeys by visitor recency type,3,0.43200540838564755,0
500,Reduce exit friction in product and checkout journeys,4,0.21561379922974266,0
500,Personalize product discovery depth and recommendations,5,0.18079273772928062,0
500,Improve first-screen relevance and loading quality,6,0.10902019733348405,0
500,Trigger product-page assistance for long comparison sessions,7,0.07831253351233099,0
500,Streamline account and administrative navigation,8,0.0,0
501,Prioritize high-value landing-page optimization,1,1.0,1
501,Schedule seasonal merchandising and promotion windows,2,0.7335234866586818,0
501,Personalize journeys by visitor recency type,3,0.5920955830327251,0
501,Reduce exit friction in product and checkout journeys,4,0.4156295933322041,0
501,Personalize product discovery depth and recommendations,5,0.2968474617240147,0
501,Improve first-screen relevance and loading quality,6,0.28306925548333206,0
501,Streamline account and administrative navigation,7,0.05598253226122291,0
501,Trigger product-page assistance for long comparison sessions,8,0.03942097079089473,0
502,Prioritize high-value landing-page optimization,1,1.0,1
502,Schedule seasonal merchandising and promotion windows,2,0.6410961990903097,0
502,Reduce exit friction in product and checkout journeys,3,0.2224644768958445,0
502,Personalize journeys by visitor recency type,4,0.19133406792135466,0
502,Personalize product discovery depth and recommendations,5,0.08563116519283427,0
502,Improve first-screen relevance and loading quality,6,0.05533407300041985,0
502,Trigger product-page assistance for long comparison sessions,7,0.030555078116086654,0
502,Streamline account and administrative navigation,8,0.0,0
503,Prioritize high-value landing-page optimization,1,1.0,1
503,Schedule seasonal merchandising and promotion windows,2,0.7618545291485744,0
503,Reduce exit friction in product and checkout journeys,3,0.37312916802363594,0
503,Personalize journeys by visitor recency type,4,0.3687376893863843,0
503,Improve first-screen relevance and loading quality,5,0.27171276090828084,0
503,Personalize product discovery depth and recommendations,6,0.1575861678068194,0
503,Streamline account and administrative navigation,7,0.13737711783143577,0
503,Trigger product-page assistance for long comparison sessions,8,0.0,0
504,Prioritize high-value landing-page optimization,1,1.0,1
504,Schedule seasonal merchandising and promotion windows,2,0.6193604845447295,0
504,Reduce exit friction in product and checkout journeys,3,0.24337838810245915,0
504,Improve first-screen relevance and loading quality,4,0.1273550959707598,0
504,Personalize journeys by visitor recency type,5,0.12070936940784276,0
504,Streamline account and administrative navigation,6,0.09974973730112043,0
504,Personalize product discovery depth and recommendations,7,0.05618421398495249,0
504,Trigger product-page assistance for long comparison sessions,8,0.0,0
505,Prioritize high-value landing-page optimization,1,0.9481222900111433,1
505,Schedule seasonal merchandising and promotion windows,2,0.8961534587707449,0
505,Personalize journeys by visitor recency type,3,0.5064791565837612,0
505,Reduce exit friction in product and checkout journeys,4,0.3843580015727965,0
505,Improve first-screen relevance and loading quality,5,0.30545700116234764,0
505,Personalize product discovery depth and recommendations,6,0.17541251900527385,0
505,Streamline account and administrative navigation,7,0.13163063088102217,0
505,Trigger product-page assistance for long comparison sessions,8,0.0,0
506,Schedule seasonal merchandising and promotion windows,1,0.9731434310567227,1
506,Prioritize high-value landing-page optimization,2,0.9269042475116542,0
506,Personalize journeys by visitor recency type,3,0.7428232246936849,0
506,Personalize product discovery depth and recommendations,4,0.2642609755615705,0
506,Reduce exit friction in product and checkout journeys,5,0.20383104321132361,0
506,Improve first-screen relevance and loading quality,6,0.18241871086601855,0
506,Trigger product-page assistance for long comparison sessions,7,0.12427921325790965,0
506,Streamline account and administrative navigation,8,0.0,0
507,Prioritize high-value landing-page optimization,1,1.0,1
507,Schedule seasonal merchandising and promotion windows,2,0.7784160510673614,0
507,Personalize journeys by visitor recency type,3,0.41328922653321803,0
507,Reduce exit friction in product and checkout journeys,4,0.36865930297503263,0
507,Improve first-screen relevance and loading quality,5,0.27237968582015254,0
507,Personalize product discovery depth and recommendations,6,0.17110390493695174,0
507,Streamline account and administrative navigation,7,0.1186008098655602,0
507,Trigger product-page assistance for long comparison sessions,8,0.0,0
508,Prioritize high-value landing-page optimization,1,1.0,1
508,Schedule seasonal merchandising and promotion windows,2,0.7348236460565877,0
508,Personalize journeys by visitor recency type,3,0.34926467713106724,0
508,Reduce exit friction in product and checkout journeys,4,0.3098418379392025,0
508,Improve first-screen relevance and loading quality,5,0.23470888896437947,0
508,Personalize product discovery depth and recommendations,6,0.14264223740077073,0
508,Streamline account and administrative navigation,7,0.11819799463497972,0
508,Trigger product-page assistance for long comparison sessions,8,0.0,0
509,Prioritize high-value landing-page optimization,1,1.0,1
509,Schedule seasonal merchandising and promotion windows,2,0.6449631710347031,0
509,Reduce exit friction in product and checkout journeys,3,0.23037861733613782,0
509,Personalize journeys by visitor recency type,4,0.15025520849048737,0
509,Improve first-screen relevance and loading quality,5,0.11021306794089808,0
509,Streamline account and administrative navigation,6,0.07286933559983878,0
509,Personalize product discovery depth and recommendations,7,0.05633602720101935,0
509,Trigger product-page assistance for long comparison sessions,8,0.0,0
510,Prioritize high-value landing-page optimization,1,1.0,1
510,Schedule seasonal merchandising and promotion windows,2,0.7507397486517154,0
510,Personalize journeys by visitor recency type,3,0.3680976987557944,0
510,Reduce exit friction in product and checkout journeys,4,0.35160117539180535,0
510,Improve first-screen relevance and loading quality,5,0.20657588425693008,0
510,Personalize product discovery depth and recommendations,6,0.15286080919658662,0
510,Streamline account and administrative navigation,7,0.052914310583228506,0
510,Trigger product-page assistance for long comparison sessions,8,0.0013525855958565964,0
511,Prioritize high-value landing-page optimization,1,1.0,1
511,Schedule seasonal merchandising and promotion windows,2,0.7012612158674717,0
511,Personalize journeys by visitor recency type,3,0.30525717177167516,0
511,Reduce exit friction in product and checkout journeys,4,0.29743244211369835,0
511,Improve first-screen relevance and loading quality,5,0.1560299037398822,0
511,Personalize product discovery depth and recommendations,6,0.13061046661166134,0
511,Streamline account and administrative navigation,7,0.040340707841520815,0
511,Trigger product-page assistance for long comparison sessions,8,0.011393240948737572,0
512,Prioritize high-value landing-page optimization,1,0.9609125130181848,1
512,Schedule seasonal merchandising and promotion windows,2,0.9244444255363414,0
512,Personalize journeys by visitor recency type,3,0.5471562421695804,0
512,Improve first-screen relevance and loading quality,4,0.2868828321330302,0
512,Reduce exit friction in product and checkout journeys,5,0.279517069370742,0
512,Personalize product discovery depth and recommendations,6,0.15586419580964808,0
512,Streamline account and administrative navigation,7,0.13142925498177407,0
512,Trigger product-page assistance for long comparison sessions,8,0.0,0
513,Prioritize high-value landing-page optimization,1,1.0,1
513,Schedule seasonal merchandising and promotion windows,2,0.7738120134552969,0
513,Personalize journeys by visitor recency type,3,0.36436843766638777,0
513,Reduce exit friction in product and checkout journeys,4,0.347547032628704,0
513,Improve first-screen relevance and loading quality,5,0.2716630829101125,0
513,Streamline account and administrative navigation,6,0.15171883136635858,0
513,Personalize product discovery depth and recommendations,7,0.14519782880607526,0
513,Trigger product-page assistance for long comparison sessions,8,0.0,0
514,Prioritize high-value landing-page optimization,1,1.0,1
514,Schedule seasonal merchandising and promotion windows,2,0.7964655990035648,0
514,Reduce exit friction in product and checkout journeys,3,0.44326077603575786,0
514,Personalize journeys by visitor recency type,4,0.4412311494531707,0
514,Improve first-screen relevance and loading quality,5,0.3824744463538518,0
514,Streamline account and administrative navigation,6,0.23000511955922923,0
514,Personalize product discovery depth and recommendations,7,0.20435403092969895,0
514,Trigger product-page assistance for long comparison sessions,8,0.0,0
515,Prioritize high-value landing-page optimization,1,0.9631475609591726,1
515,Schedule seasonal merchandising and promotion windows,2,0.8337006344675797,0
515,Personalize journeys by visitor recency type,3,0.3423951815131732,0
515,Reduce exit friction in product and checkout journeys,4,0.21960833331784343,0
515,Improve first-screen relevance and loading quality,5,0.20035784696040726,0
515,Streamline account and administrative navigation,6,0.13681707057313755,0
515,Personalize product discovery depth and recommendations,7,0.06278586598847637,0
515,Trigger product-page assistance for long comparison sessions,8,0.0,0
516,Prioritize high-value landing-page optimization,1,1.0,1
516,Schedule seasonal merchandising and promotion windows,2,0.6145772400345749,0
516,Personalize journeys by visitor recency type,3,0.40324829330573503,0
