Simulation,Strategy,Aggregate rank,Aggregate score,Top ranked
526,Improve first-screen relevance and loading quality,6,0.08329666326535082,0
526,Streamline account and administrative navigation,7,0.017425621272931614,0
526,Trigger product-page assistance for long comparison sessions,8,0.01469453281777538,0
527,Prioritize high-value landing-page optimization,1,1.0,1
527,Schedule seasonal merchandising and promotion windows,2,0.6763013719167476,0
527,Reduce exit friction in product and checkout journeys,3,0.22366718604963123,0
527,Personalize journeys by visitor recency type,4,0.17556476442970426,0
527,Improve first-screen relevance and loading quality,5,0.08806094244129836,0
527,Personalize product discovery depth and recommendations,6,0.05364132937932128,0
527,Streamline account and administrative navigation,7,0.04111687097081557,0
527,Trigger product-page assistance for long comparison sessions,8,0.0017786527594148406,0
528,Prioritize high-value landing-page optimization,1,1.0,1
528,Schedule seasonal merchandising and promotion windows,2,0.6659982997898375,0
528,Reduce exit friction in product and checkout journeys,3,0.2083550551898321,0
528,Personalize journeys by visitor recency type,4,0.20126328479378439,0
528,Personalize product discovery depth and recommendations,5,0.07240839077318602,0
528,Improve first-screen relevance and loading quality,6,0.0568884403340805,0
528,Trigger product-page assistance for long comparison sessions,7,0.018917818353255306,0
528,Streamline account and administrative navigation,8,0.002960572752900806,0
529,Prioritize high-value landing-page optimization,1,1.0,1
529,Schedule seasonal merchandising and promotion windows,2,0.7130032494628441,0
529,Personalize journeys by visitor recency type,3,0.253637204447333,0
529,Reduce exit friction in product and checkout journeys,4,0.2222983266837876,0
529,Improve first-screen relevance and loading quality,5,0.09881422376756159,0
529,Personalize product discovery depth and recommendations,6,0.0811641775417262,0
529,Streamline account and administrative navigation,7,0.027981762100398395,0
529,Trigger product-page assistance for long comparison sessions,8,0.010666965349397615,0
530,Prioritize high-value landing-page optimization,1,1.0,1
530,Schedule seasonal merchandising and promotion windows,2,0.717460746229353,0
530,Reduce exit friction in product and checkout journeys,3,0.24527845849656305,0
530,Personalize journeys by visitor recency type,4,0.23765238789687884,0
530,Improve first-screen relevance and loading quality,5,0.139854376031219,0
530,Streamline account and administrative navigation,6,0.07424329393520769,0
530,Personalize product discovery depth and recommendations,7,0.07409827776496371,0
530,Trigger product-page assistance for long comparison sessions,8,0.0,0
531,Prioritize high-value landing-page optimization,1,1.0,1
531,Schedule seasonal merchandising and promotion windows,2,0.7680265282639341,0
531,Personalize journeys by visitor recency type,3,0.28018676590120806,0
531,Reduce exit friction in product and checkout journeys,4,0.24454355614933043,0
531,Improve first-screen relevance and loading quality,5,0.16152198658673256,0
531,Streamline account and administrative navigation,6,0.09146698548074465,0
531,Personalize product discovery depth and recommendations,7,0.07318023255909069,0
531,Trigger product-page assistance for long comparison sessions,8,0.0,0
532,Prioritize high-value landing-page optimization,1,1.0,1
532,Schedule seasonal merchandising and promotion windows,2,0.6756972763695351,0
532,Reduce exit friction in product and checkout journeys,3,0.22363946223933176,0
532,Personalize journeys by visitor recency type,4,0.17677517686240604,0
532,Improve first-screen relevance and loading quality,5,0.08749145492817993,0
532,Personalize product discovery depth and recommendations,6,0.054653546806517204,0
532,Streamline account and administrative navigation,7,0.04013024465063741,0
532,Trigger product-page assistance for long comparison sessions,8,0.002132232254832225,0
533,Prioritize high-value landing-page optimization,1,1.0,1
533,Schedule seasonal merchandising and promotion windows,2,0.6920562293331938,0
533,Reduce exit friction in product and checkout journeys,3,0.2482511889083753,0
533,Personalize journeys by visitor recency type,4,0.1824934559974498,0
533,Improve first-screen relevance and loading quality,5,0.12217890121390285,0
533,Streamline account and administrative navigation,6,0.07281676232190605,0
533,Personalize product discovery depth and recommendations,7,0.05750935980047839,0
533,Trigger product-page assistance for long comparison sessions,8,0.0,0
534,Prioritize high-value landing-page optimization,1,1.0,1
534,Schedule seasonal merchandising and promotion windows,2,0.7157950433706688,0
534,Reduce exit friction in product and checkout journeys,3,0.24628919302743682,0
534,Personalize journeys by visitor recency type,4,0.23223903424107653,0
534,Improve first-screen relevance and loading quality,5,0.13164972549197215,0
534,Personalize product discovery depth and recommendations,6,0.071961843017311,0
534,Streamline account and administrative navigation,7,0.06511214513161762,0
534,Trigger product-page assistance for long comparison sessions,8,0.0,0
535,Prioritize high-value landing-page optimization,1,1.0,1
535,Schedule seasonal merchandising and promotion windows,2,0.6813177151785856,0
535,Reduce exit friction in product and checkout journeys,3,0.21957545914687382,0
535,Personalize journeys by visitor recency type,4,0.21285850751520305,0
535,Personalize product discovery depth and recommendations,5,0.07284762822896475,0
535,Improve first-screen relevance and loading quality,6,0.07165120514562472,0
535,Trigger product-page assistance for long comparison sessions,7,0.01253120414824009,0
535,Streamline account and administrative navigation,8,0.009645435151497982,0
536,Prioritize high-value landing-page optimization,1,1.0,1
536,Schedule seasonal merchandising and promotion windows,2,0.7004340105305227,0
536,Reduce exit friction in product and checkout journeys,3,0.22014652256380515,0
536,Personalize journeys by visitor recency type,4,0.21984547333510893,0
536,Improve first-screen relevance and loading quality,5,0.09660269972408986,0
536,Personalize product discovery depth and recommendations,6,0.06645777852693362,0
536,Streamline account and administrative navigation,7,0.038168227378040445,0
536,Trigger product-page assistance for long comparison sessions,8,0.005306086668919234,0
537,Prioritize high-value landing-page optimization,1,1.0,1
537,Schedule seasonal merchandising and promotion windows,2,0.6917212040335062,0
537,Reduce exit friction in product and checkout journeys,3,0.22702391431203658,0
537,Personalize journeys by visitor recency type,4,0.20861423015879188,0
537,Improve first-screen relevance and loading quality,5,0.08984464637866067,0
537,Personalize product discovery depth and recommendations,6,0.06638888836720375,0
537,Streamline account and administrative navigation,7,0.030059344657351498,0
537,Trigger product-page assistance for long comparison sessions,8,0.006035282543463223,0
538,Prioritize high-value landing-page optimization,1,1.0,1
538,Schedule seasonal merchandising and promotion windows,2,0.7052158781993499,0
538,Personalize journeys by visitor recency type,3,0.2408989688022121,0
538,Reduce exit friction in product and checkout journeys,4,0.23181577966338687,0
538,Improve first-screen relevance and loading quality,5,0.08730426892532378,0
538,Personalize product discovery depth and recommendations,6,0.08014263148683444,0
538,Streamline account and administrative navigation,7,0.012327436498776498,0
538,Trigger product-page assistance for long comparison sessions,8,0.0117948540499367,0
539,Prioritize high-value landing-page optimization,1,1.0,1
539,Schedule seasonal merchandising and promotion windows,2,0.6816891681865589,0
539,Reduce exit friction in product and checkout journeys,3,0.22459478177566794,0
539,Personalize journeys by visitor recency type,4,0.18264095621680218,0
539,Improve first-screen relevance and loading quality,5,0.08509096405076161,0
539,Personalize product discovery depth and recommendations,6,0.055460634617221484,0
539,Streamline account and administrative navigation,7,0.03455594543036431,0
539,Trigger product-page assistance for long comparison sessions,8,0.0030102985201122243,0
540,Prioritize high-value landing-page optimization,1,1.0,1
540,Schedule seasonal merchandising and promotion windows,2,0.7093354426278387,0
540,Reduce exit friction in product and checkout journeys,3,0.23599658606681104,0
540,Personalize journeys by visitor recency type,4,0.2169277062944914,0
540,Improve first-screen relevance and loading quality,5,0.11818001374557058,0
540,Personalize product discovery depth and recommendations,6,0.06375448051331734,0
540,Streamline account and administrative navigation,7,0.05892859091890451,0
540,Trigger product-page assistance for long comparison sessions,8,0.0,0
541,Prioritize high-value landing-page optimization,1,1.0,1
541,Schedule seasonal merchandising and promotion windows,2,0.7070616559313164,0
541,Reduce exit friction in product and checkout journeys,3,0.23332377326281153,0
541,Personalize journeys by visitor recency type,4,0.20277168797469602,0
541,Improve first-screen relevance and loading quality,5,0.12234127915043518,0
541,Streamline account and administrative navigation,6,0.07281991698854436,0
541,Personalize product discovery depth and recommendations,7,0.056715057716468543,0
541,Trigger product-page assistance for long comparison sessions,8,0.0,0
542,Prioritize high-value landing-page optimization,1,1.0,1
542,Schedule seasonal merchandising and promotion windows,2,0.7174908007558303,0
542,Reduce exit friction in product and checkout journeys,3,0.246501528735813,0
542,Personalize journeys by visitor recency type,4,0.2161070430075284,0
542,Improve first-screen relevance and loading quality,5,0.11803916545278521,0
542,Personalize product discovery depth and recommendations,6,0.06252847000935134,0
542,Streamline account and administrative navigation,7,0.05507417134672463,0
542,Trigger product-page assistance for long comparison sessions,8,0.0,0
543,Prioritize high-value landing-page optimization,1,1.0,1
543,Schedule seasonal merchandising and promotion windows,2,0.6698988441382935,0
543,Reduce exit friction in product and checkout journeys,3,0.2269856569427411,0
543,Personalize journeys by visitor recency type,4,0.1734107768608095,0
543,Improve first-screen relevance and loading quality,5,0.08281190823209132,0
543,Personalize product discovery depth and recommendations,6,0.05650570916623493,0
543,Streamline account and administrative navigation,7,0.033612045817394666,0
543,Trigger product-page assistance for long comparison sessions,8,0.003176800675850208,0
544,Prioritize high-value landing-page optimization,1,1.0,1
544,Schedule seasonal merchandising and promotion windows,2,0.7062371514072182,0
544,Reduce exit friction in product and checkout journeys,3,0.21992922722800887,0
544,Personalize journeys by visitor recency type,4,0.21621814749444565,0
544,Improve first-screen relevance and loading quality,5,0.087940583535696,0
544,Personalize product discovery depth and recommendations,6,0.06138139796727236,0
544,Streamline account and administrative navigation,7,0.028726093026043602,0
544,Trigger product-page assistance for long comparison sessions,8,0.004834157717391324,0
545,Prioritize high-value landing-page optimization,1,1.0,1
545,Schedule seasonal merchandising and promotion windows,2,0.6932390664939496,0
545,Reduce exit friction in product and checkout journeys,3,0.2408610504236104,0
545,Personalize journeys by visitor recency type,4,0.21989705666979728,0
545,Improve first-screen relevance and loading quality,5,0.11436122416106752,0
545,Personalize product discovery depth and recommendations,6,0.07488766570469978,0
545,Streamline account and administrative navigation,7,0.04923204772416464,0
545,Trigger product-page assistance for long comparison sessions,8,0.00301909616766427,0
546,Prioritize high-value landing-page optimization,1,1.0,1
546,Schedule seasonal merchandising and promotion windows,2,0.6931868591848311,0
546,Reduce exit friction in product and checkout journeys,3,0.23826137361776997,0
546,Personalize journeys by visitor recency type,4,0.2068194774060839,0
546,Improve first-screen relevance and loading quality,5,0.09956873011668044,0
546,Personalize product discovery depth and recommendations,6,0.06689419189442979,0
546,Streamline account and administrative navigation,7,0.0366875703931317,0
546,Trigger product-page assistance for long comparison sessions,8,0.003472535170343942,0
547,Prioritize high-value landing-page optimization,1,1.0,1
547,Schedule seasonal merchandising and promotion windows,2,0.7253855777592625,0
547,Reduce exit friction in product and checkout journeys,3,0.26316607994082686,0
547,Personalize journeys by visitor recency type,4,0.23477824736038033,0
547,Improve first-screen relevance and loading quality,5,0.16483690805056125,0
547,Streamline account and administrative navigation,6,0.1024933927452425,0
547,Personalize product discovery depth and recommendations,7,0.07504547251562395,0
547,Trigger product-page assistance for long comparison sessions,8,0.0,0
548,Prioritize high-value landing-page optimization,1,1.0,1
548,Schedule seasonal merchandising and promotion windows,2,0.6532190869803408,0
548,Personalize journeys by visitor recency type,3,0.2258372669663925,0
548,Reduce exit friction in product and checkout journeys,4,0.2250049102304376,0
548,Personalize product discovery depth and recommendations,5,0.09697473513044273,0
548,Improve first-screen relevance and loading quality,6,0.07805674936259077,0
548,Trigger product-page assistance for long comparison sessions,7,0.024407685248967848,0
548,Streamline account and administrative navigation,8,0.012127189706825164,0
549,Prioritize high-value landing-page optimization,1,1.0,1
549,Schedule seasonal merchandising and promotion windows,2,0.7059108461173226,0
549,Reduce exit friction in product and checkout journeys,3,0.25663193049359295,0
549,Personalize journeys by visitor recency type,4,0.2252030508584896,0
549,Improve first-screen relevance and loading quality,5,0.11858304668162756,0
549,Personalize product discovery depth and recommendations,6,0.07461631966489299,0
549,Streamline account and administrative navigation,7,0.04398133292491762,0
549,Trigger product-page assistance for long comparison sessions,8,0.0007600235435620086,0
550,Prioritize high-value landing-page optimization,1,1.0,1
550,Schedule seasonal merchandising and promotion windows,2,0.6818216566787639,0
550,Reduce exit friction in product and checkout journeys,3,0.22743981959289303,0
550,Personalize journeys by visitor recency type,4,0.20133127036466195,0
550,Improve first-screen relevance and loading quality,5,0.09743754788489545,0
550,Personalize product discovery depth and recommendations,6,0.0669348372344945,0
550,Streamline account and administrative navigation,7,0.04131012563301604,0
550,Trigger product-page assistance for long comparison sessions,8,0.0046711125094911566,0
551,Prioritize high-value landing-page optimization,1,1.0,1
551,Schedule seasonal merchandising and promotion windows,2,0.6676993671550518,0
551,Reduce exit friction in product and checkout journeys,3,0.22275875805126596,0
551,Personalize journeys by visitor recency type,4,0.18229969353926725,0
551,Improve first-screen relevance and loading quality,5,0.0674866946792894,0
551,Personalize product discovery depth and recommendations,6,0.062018669700039046,0
551,Streamline account and administrative navigation,7,0.01317300720906917,0
551,Trigger product-page assistance for long comparison sessions,8,0.008268286900778877,0
552,Prioritize high-value landing-page optimization,1,1.0,1
552,Schedule seasonal merchandising and promotion windows,2,0.678512219360246,0
552,Reduce exit friction in product and checkout journeys,3,0.2147576070481427,0
552,Personalize journeys by visitor recency type,4,0.18207861627889158,0
552,Improve first-screen relevance and loading quality,5,0.07097302450691138,0
552,Personalize product discovery depth and recommendations,6,0.0545287098253178,0
552,Streamline account and administrative navigation,7,0.022271022755598436,0
552,Trigger product-page assistance for long comparison sessions,8,0.00580137599975323,0
553,Prioritize high-value landing-page optimization,1,1.0,1
553,Schedule seasonal merchandising and promotion windows,2,0.6773106606707769,0
553,Reduce exit friction in product and checkout journeys,3,0.21437965660061997,0
553,Personalize journeys by visitor recency type,4,0.17630621771319924,0
553,Improve first-screen relevance and loading quality,5,0.0753755062409437,0
553,Personalize product discovery depth and recommendations,6,0.05144620420105946,0
553,Streamline account and administrative navigation,7,0.030068232371514503,0
553,Trigger product-page assistance for long comparison sessions,8,0.003992013227300179,0
554,Prioritize high-value landing-page optimization,1,1.0,1
554,Schedule seasonal merchandising and promotion windows,2,0.692347409700667,0
554,Reduce exit friction in product and checkout journeys,3,0.2301042409442303,0
554,Personalize journeys by visitor recency type,4,0.20887402265331478,0
554,Improve first-screen relevance and loading quality,5,0.09292705802475643,0
554,Personalize product discovery depth and recommendations,6,0.06694452849834169,0
554,Streamline account and administrative navigation,7,0.0320528676989309,0
554,Trigger product-page assistance for long comparison sessions,8,0.005585407524311878,0
555,Prioritize high-value landing-page optimization,1,1.0,1
555,Schedule seasonal merchandising and promotion windows,2,0.7554279728048025,0
555,Personalize journeys by visitor recency type,3,0.301230695586321,0
555,Reduce exit friction in product and checkout journeys,4,0.23551867742538843,0
555,Improve first-screen relevance and loading quality,5,0.13623508705687823,0
555,Personalize product discovery depth and recommendations,6,0.08976010784988837,0
555,Streamline account and administrative navigation,7,0.05067030196888279,0
555,Trigger product-page assistance for long comparison sessions,8,0.005496974615947552,0
556,Prioritize high-value landing-page optimization,1,1.0,1
556,Schedule seasonal merchandising and promotion windows,2,0.7194664659852023,0
556,Personalize journeys by visitor recency type,3,0.24942662630070175,0
556,Reduce exit friction in product and checkout journeys,4,0.2370975929320861,0
556,Improve first-screen relevance and loading quality,5,0.10070087082176292,0
556,Personalize product discovery depth and recommendations,6,0.07863805895593239,0
556,Streamline account and administrative navigation,7,0.023272241740372245,0
556,Trigger product-page assistance for long comparison sessions,8,0.00803941160048519,0
557,Prioritize high-value landing-page optimization,1,1.0,1
557,Schedule seasonal merchandising and promotion windows,2,0.694969570153205,0
557,Reduce exit friction in product and checkout journeys,3,0.23357960407131992,0
557,Personalize journeys by visitor recency type,4,0.21001840761204874,0
557,Improve first-screen relevance and loading quality,5,0.08792426512140157,0
557,Personalize product discovery depth and recommendations,6,0.06698019154100536,0
557,Streamline account and administrative navigation,7,0.023097376172660278,0
557,Trigger product-page assistance for long comparison sessions,8,0.005987089936888739,0
558,Prioritize high-value landing-page optimization,1,1.0,1
558,Schedule seasonal merchandising and promotion windows,2,0.6719316088352056,0
558,Reduce exit friction in product and checkout journeys,3,0.22685086461119405,0
558,Personalize journeys by visitor recency type,4,0.1618091694824372,0
558,Improve first-screen relevance and loading quality,5,0.08612608120282683,0
558,Personalize product discovery depth and recommendations,6,0.048511253493397445,0
558,Streamline account and administrative navigation,7,0.04179449944049133,0
558,Trigger product-page assistance for long comparison sessions,8,0.0,0
559,Prioritize high-value landing-page optimization,1,1.0,1
559,Schedule seasonal merchandising and promotion windows,2,0.688702278146032,0
559,Personalize journeys by visitor recency type,3,0.22278985106931767,0
559,Reduce exit friction in product and checkout journeys,4,0.21789950088220844,0
559,Personalize product discovery depth and recommendations,5,0.07526774782159412,0
559,Improve first-screen relevance and loading quality,6,0.06991275837334886,0
559,Trigger product-page assistance for long comparison sessions,7,0.015102869341913419,0
559,Streamline account and administrative navigation,8,0.005487706875273086,0
560,Prioritize high-value landing-page optimization,1,1.0,1
560,Schedule seasonal merchandising and promotion windows,2,0.6788986316552518,0
560,Reduce exit friction in product and checkout journeys,3,0.2322781376883427,0
560,Personalize journeys by visitor recency type,4,0.1855056429051288,0
560,Improve first-screen relevance and loading quality,5,0.0829678931725814,0
560,Personalize product discovery depth and recommendations,6,0.06029907425373471,0
560,Streamline account and administrative navigation,7,0.026463346171622503,0
560,Trigger product-page assistance for long comparison sessions,8,0.004220198797019092,0
561,Prioritize high-value landing-page optimization,1,1.0,1
561,Schedule seasonal merchandising and promotion windows,2,0.7265153240536469,0
561,Personalize journeys by visitor recency type,3,0.2307745519750494,0
561,Reduce exit friction in product and checkout journeys,4,0.22296837273046402,0
561,Improve first-screen relevance and loading quality,5,0.09927695919454482,0
561,Personalize product discovery depth and recommendations,6,0.05927622644691094,0
561,Streamline account and administrative navigation,7,0.036016088053620686,0
561,Trigger product-page assistance for long comparison sessions,8,0.0011330249238596026,0
562,Prioritize high-value landing-page optimization,1,1.0,1
562,Schedule seasonal merchandising and promotion windows,2,0.697234721467631,0
562,Reduce exit friction in product and checkout journeys,3,0.22278775516398053,0
562,Personalize journeys by visitor recency type,4,0.20335837437250923,0
562,Improve first-screen relevance and loading quality,5,0.0955169063684256,0
562,Personalize product discovery depth and recommendations,6,0.05888650622583064,0
562,Streamline account and administrative navigation,7,0.0414299328892095,0
562,Trigger product-page assistance for long comparison sessions,8,0.0024798067594426084,0
563,Prioritize high-value landing-page optimization,1,1.0,1
563,Schedule seasonal merchandising and promotion windows,2,0.7095398921511699,0
563,Personalize journeys by visitor recency type,3,0.2379735016694143,0
563,Reduce exit friction in product and checkout journeys,4,0.2366457593955481,0
563,Improve first-screen relevance and loading quality,5,0.1318536375489435,0
563,Personalize product discovery depth and recommendations,6,0.07526225946249707,0
563,Streamline account and administrative navigation,7,0.06616614110175391,0
563,Trigger product-page assistance for long comparison sessions,8,0.0,0
564,Prioritize high-value landing-page optimization,1,1.0,1
564,Schedule seasonal merchandising and promotion windows,2,0.671970379114324,0
564,Reduce exit friction in product and checkout journeys,3,0.2238939326374819,0
564,Personalize journeys by visitor recency type,4,0.18315948592242295,0
564,Improve first-screen relevance and loading quality,5,0.0841631350312857,0
564,Personalize product discovery depth and recommendations,6,0.060422956378110515,0
564,Streamline account and administrative navigation,7,0.03343405437721341,0
564,Trigger product-page assistance for long comparison sessions,8,0.004591945197602763,0
565,Prioritize high-value landing-page optimization,1,1.0,1
565,Schedule seasonal merchandising and promotion windows,2,0.7134984863866052,0
565,Reduce exit friction in product and checkout journeys,3,0.24054137592353744,0
565,Personalize journeys by visitor recency type,4,0.21813295462987425,0
565,Improve first-screen relevance and loading quality,5,0.12589601015082366,0
565,Streamline account and administrative navigation,6,0.06726178830748537,0
565,Personalize product discovery depth and recommendations,7,0.06399922595832903,0
565,Trigger product-page assistance for long comparison sessions,8,0.0,0
566,Prioritize high-value landing-page optimization,1,1.0,1
566,Schedule seasonal merchandising and promotion windows,2,0.6893583334940928,0
566,Reduce exit friction in product and checkout journeys,3,0.21892288757926312,0
566,Personalize journeys by visitor recency type,4,0.18548037103102433,0
566,Improve first-screen relevance and loading quality,5,0.08881034847057688,0
566,Personalize product discovery depth and recommendations,6,0.051344253208022016,0
566,Streamline account and administrative navigation,7,0.041718458573316165,0
566,Trigger product-page assistance for long comparison sessions,8,0.0011288081851377897,0
567,Prioritize high-value landing-page optimization,1,1.0,1
567,Schedule seasonal merchandising and promotion windows,2,0.7014292506056439,0
567,Reduce exit friction in product and checkout journeys,3,0.22279263891595225,0
567,Personalize journeys by visitor recency type,4,0.21599128893114153,0
567,Improve first-screen relevance and loading quality,5,0.09340799757876983,0
567,Personalize product discovery depth and recommendations,6,0.0644351251053392,0
567,Streamline account and administrative navigation,7,0.03437746839771532,0
567,Trigger product-page assistance for long comparison sessions,8,0.0047968598983349165,0
568,Prioritize high-value landing-page optimization,1,1.0,1
568,Schedule seasonal merchandising and promotion windows,2,0.7185939514940012,0
568,Personalize journeys by visitor recency type,3,0.23999861054119154,0
568,Reduce exit friction in product and checkout journeys,4,0.2208017353030348,0
568,Improve first-screen relevance and loading quality,5,0.10707644724401943,0
568,Personalize product discovery depth and recommendations,6,0.06869959887768771,0
568,Streamline account and administrative navigation,7,0.043898788977868704,0
568,Trigger product-page assistance for long comparison sessions,8,0.00397744180614139,0
569,Prioritize high-value landing-page optimization,1,1.0,1
569,Schedule seasonal merchandising and promotion windows,2,0.6830486858002743,0
569,Personalize journeys by visitor recency type,3,0.24743285707053028,0
569,Reduce exit friction in product and checkout journeys,4,0.22527950779130843,0
569,Personalize product discovery depth and recommendations,5,0.09728562128484101,0
569,Improve first-screen relevance and loading quality,6,0.0732628618105909,0
569,Trigger product-page assistance for long comparison sessions,7,0.028423651006352857,0
569,Streamline account and administrative navigation,8,0.0,0
570,Prioritize high-value landing-page optimization,1,1.0,1
570,Schedule seasonal merchandising and promotion windows,2,0.654924103362406,0
570,Reduce exit friction in product and checkout journeys,3,0.24450252076552367,0
570,Personalize journeys by visitor recency type,4,0.16401684738908442,0
570,Improve first-screen relevance and loading quality,5,0.11169778350839821,0
570,Streamline account and administrative navigation,6,0.06341633405308116,0
570,Personalize product discovery depth and recommendations,7,0.06259183254252146,0
570,Trigger product-page assistance for long comparison sessions,8,0.0,0
571,Prioritize high-value landing-page optimization,1,1.0,1
571,Schedule seasonal merchandising and promotion windows,2,0.6930448426401715,0
571,Reduce exit friction in product and checkout journeys,3,0.2256563472939829,0
571,Personalize journeys by visitor recency type,4,0.19926519789156102,0
571,Improve first-screen relevance and loading quality,5,0.08416882110102082,0
571,Personalize product discovery depth and recommendations,6,0.05976959171112254,0
571,Streamline account and administrative navigation,7,0.02678762073154467,0
571,Trigger product-page assistance for long comparison sessions,8,0.004638465418559518,0
572,Prioritize high-value landing-page optimization,1,1.0,1
572,Schedule seasonal merchandising and promotion windows,2,0.6692708841856098,0
572,Reduce exit friction in product and checkout journeys,3,0.2109546118149832,0
572,Personalize journeys by visitor recency type,4,0.14550454399513105,0
572,Improve first-screen relevance and loading quality,5,0.06633071154818367,0
572,Personalize product discovery depth and recommendations,6,0.03635281736532915,0
572,Streamline account and administrative navigation,7,0.0318116971885779,0
572,Trigger product-page assistance for long comparison sessions,8,0.0004267927799566458,0
573,Prioritize high-value landing-page optimization,1,1.0,1
573,Schedule seasonal merchandising and promotion windows,2,0.6916114469945017,0
573,Reduce exit friction in product and checkout journeys,3,0.228732323241281,0
573,Personalize journeys by visitor recency type,4,0.19569307805075975,0
573,Improve first-screen relevance and loading quality,5,0.10636493795925643,0
573,Personalize product discovery depth and recommendations,6,0.05845232676583656,0
573,Streamline account and administrative navigation,7,0.05438476252085631,0
573,Trigger product-page assistance for long comparison sessions,8,0.0,0
574,Prioritize high-value landing-page optimization,1,1.0,1
574,Schedule seasonal merchandising and promotion windows,2,0.6933466043686534,0
574,Reduce exit friction in product and checkout journeys,3,0.24534251535279514,0
574,Personalize journeys by visitor recency type,4,0.20002611046144017,0
574,Improve first-screen relevance and loading quality,5,0.1125315720761036,0
574,Personalize product discovery depth and recommendations,6,0.06435868780897852,0
574,Streamline account and administrative navigation,7,0.052332093801291946,0
574,Trigger product-page assistance for long comparison sessions,8,0.0,0
575,Prioritize high-value landing-page optimization,1,1.0,1
575,Schedule seasonal merchandising and promotion windows,2,0.646421218998106,0
575,Reduce exit friction in product and checkout journeys,3,0.19955769729128345,0
575,Personalize journeys by visitor recency type,4,0.14021734958629406,0
575,Improve first-screen relevance and loading quality,5,0.04285789325632241,0
575,Personalize product discovery depth and recommendations,6,0.04197042677200366,0
575,Streamline account and administrative navigation,7,0.009521081162235724,0
575,Trigger product-page assistance for long comparison sessions,8,0.006563946232000138,0
576,Prioritize high-value landing-page optimization,1,1.0,1
576,Schedule seasonal merchandising and promotion windows,2,0.6881275241889137,0
576,Reduce exit friction in product and checkout journeys,3,0.2012963976787835,0
576,Personalize journeys by visitor recency type,4,0.16362865853428735,0
576,Improve first-screen relevance and loading quality,5,0.0665332732126115,0
576,Personalize product discovery depth and recommendations,6,0.034083696134636,0
576,Streamline account and administrative navigation,7,0.03049587938596009,0
576,Trigger product-page assistance for long comparison sessions,8,0.0,0
577,Prioritize high-value landing-page optimization,1,1.0,1
577,Schedule seasonal merchandising and promotion windows,2,0.701452894210629,0
577,Reduce exit friction in product and checkout journeys,3,0.2610849899099112,0
577,Personalize journeys by visitor recency type,4,0.2288887851965844,0
577,Improve first-screen relevance and loading quality,5,0.1322878933760487,0
577,Personalize product discovery depth and recommendations,6,0.07991755705391841,0
577,Streamline account and administrative navigation,7,0.057777485418043395,0
577,Trigger product-page assistance for long comparison sessions,8,0.0,0
578,Prioritize high-value landing-page optimization,1,1.0,1
578,Schedule seasonal merchandising and promotion windows,2,0.7016424099394097,0
578,Reduce exit friction in product and checkout journeys,3,0.2288344806883308,0
578,Personalize journeys by visitor recency type,4,0.2154496653652973,0
578,Improve first-screen relevance and loading quality,5,0.11606377570918829,0
578,Personalize product discovery depth and recommendations,6,0.06449213462836924,0
578,Streamline account and administrative navigation,7,0.05891063424731354,0
578,Trigger product-page assistance for long comparison sessions,8,0.0,0
579,Prioritize high-value landing-page optimization,1,1.0,1
579,Schedule seasonal merchandising and promotion windows,2,0.6982744088974112,0
579,Reduce exit friction in product and checkout journeys,3,0.22673663088914275,0
579,Personalize journeys by visitor recency type,4,0.21576503646857667,0
579,Improve first-screen relevance and loading quality,5,0.09669781123096084,0
579,Personalize product discovery depth and recommendations,6,0.0670958717031777,0
579,Streamline account and administrative navigation,7,0.0361307530157699,0
579,Trigger product-page assistance for long comparison sessions,8,0.005306265501018598,0
580,Prioritize high-value landing-page optimization,1,1.0,1
580,Schedule seasonal merchandising and promotion windows,2,0.6917971375006315,0
580,Reduce exit friction in product and checkout journeys,3,0.23333059009578613,0
580,Personalize journeys by visitor recency type,4,0.19887294726615048,0
580,Improve first-screen relevance and loading quality,5,0.08346147871377653,0
580,Personalize product discovery depth and recommendations,6,0.061718990418980574,0
580,Streamline account and administrative navigation,7,0.021191916181421546,0
580,Trigger product-page assistance for long comparison sessions,8,0.004582893466795792,0
581,Prioritize high-value landing-page optimization,1,1.0,1
581,Schedule seasonal merchandising and promotion windows,2,0.7211093613268739,0
581,Personalize journeys by visitor recency type,3,0.24778949238910922,0
581,Reduce exit friction in product and checkout journeys,4,0.2252173212325296,0
581,Improve first-screen relevance and loading quality,5,0.11286443074771275,0
581,Personalize product discovery depth and recommendations,6,0.0732175736445171,0
581,Streamline account and administrative navigation,7,0.04597456900032317,0
581,Trigger product-page assistance for long comparison sessions,8,0.004387320358123717,0
582,Prioritize high-value landing-page optimization,1,1.0,1
582,Schedule seasonal merchandising and promotion windows,2,0.6882379412162548,0
582,Reduce exit friction in product and checkout journeys,3,0.2204296255521523,0
582,Personalize journeys by visitor recency type,4,0.16938075346266723,0
582,Improve first-screen relevance and loading quality,5,0.08718938468891346,0
582,Streamline account and administrative navigation,6,0.04575546282620887,0
582,Personalize product discovery depth and recommendations,7,0.04327300129444785,0
582,Trigger product-page assistance for long comparison sessions,8,0.0,0
583,Prioritize high-value landing-page optimization,1,1.0,1
583,Schedule seasonal merchandising and promotion windows,2,0.6664627611023987,0
583,Reduce exit friction in product and checkout journeys,3,0.2163758871569101,0
583,Personalize journeys by visitor recency type,4,0.1928815955407807,0
